,stationID,lon,lat,mae
183,1325,121.377228761,31.234191683000002,0.0
184,1326,121.38981968600001,31.233673981,0.0
185,1245,121.557010351,31.282961224,0.0
186,648,121.57037497399999,31.355142146,0.0
187,1331,121.440163596,31.246266848,0.0
188,820,121.507905886,31.063523541,0.0
189,821,121.50622203299999,31.075710319000002,0.0
190,822,121.50423684799999,31.086342078,0.0
191,823,121.50187463200001,31.098688359,0.0
192,312,121.43866797700001,31.159856730999998,0.0
193,825,121.48489117,31.143021235,0.0
194,314,121.433731362,31.178643733,0.0
195,827,121.488937814,31.162962578000002,0.0
196,828,121.4918544,31.172546018000002,0.0
197,931,121.393065079,31.172459594,0.0
198,830,121.48934364200001,31.18724117,0.0
199,1333,121.45782388399999,31.238327541,0.0
200,1238,121.494592057,31.252401124000002,0.0
201,834,121.474712385,31.229130521,0.0
202,505,121.397229638,31.068926950999998,0.0
203,846,121.52862169,31.298126414000002,0.0
204,325,121.475714615,31.26190605,0.0
205,838,121.464264315,31.265306644000002,0.0
206,327,121.47795506799999,31.283218029,0.0
207,328,121.47870274,31.291415275,0.0
208,329,121.48058879700001,31.307468901999997,0.0
209,330,121.480433603,31.321846932,0.0
210,331,121.48700455299999,31.333957359,0.0
211,332,121.49594921299999,31.347075743,0.0
212,333,121.49426859299999,31.359927177,0.0
213,334,121.488635629,31.372264208,0.0
214,335,121.483768106,31.383177516,0.0
215,336,121.475066666,31.397184356,0.0
216,337,121.47138451100001,31.405920883,0.0
217,338,121.45644833600001,31.409918876,0.0
218,339,121.435081311,31.409673404,0.0
219,932,121.41365252700001,31.176699229,0.0
220,1338,121.477251581,31.199280653000002,0.0
221,847,121.52750115200001,31.307201218000003,0.0
222,1339,121.47970820100001,31.18501371,0.0
223,1137,121.318651748,31.298837137,0.0
224,744,121.46937948799999,31.174029921,0.0
225,745,121.481698094,31.17661023,0.0
226,507,121.405430474,31.04699477,0.0
227,848,121.527373151,31.316802024,0.0
228,1155,121.507435391,31.14525371,0.0
229,1138,121.345054448,31.283439299,0.0
230,749,121.520047669,31.189639158000002,0.0
231,2042,121.588971931,31.155506110999998,0.0
232,750,121.53575280700001,31.189635096,0.0
233,918,121.226390216,30.987130811999997,0.0
234,919,121.22471702799999,31.002760868000003,0.0
235,920,121.226364779,31.018055816999997,0.0
236,921,121.226340383,31.032245093,0.0
237,922,121.228252415,31.056164209000002,0.0
238,751,121.545954276,31.194881433000003,0.0
239,924,121.22531125299999,31.10625363,0.0
240,413,121.49643205,31.262993787,0.0
241,849,121.527610735,31.324729475999998,0.0
242,415,121.512674289,31.254056500999997,0.0
243,416,121.514986935,31.242168230999997,0.0
244,929,121.364298895,31.160014256,0.0
245,930,121.38012395700001,31.168432353000004,0.0
246,923,121.22608538600001,31.086565625,0.0
247,420,121.514379872,31.211791631999997,0.0
248,421,121.49496409700001,31.210345046999997,0.0
249,423,121.470721641,31.201255467,0.0
250,937,121.464086845,31.208456707,0.0
251,426,121.43895045200001,31.187352492,0.0
252,940,121.49404158799999,31.219075140999998,0.0
253,941,121.512034464,31.232726476,0.0
254,925,121.2559243,31.120403035,0.0
255,944,121.55438422299999,31.233964672,0.0
256,840,121.486134081,31.278512493,0.0
257,946,121.593071116,31.254865031999998,0.0
258,947,121.60695986799999,31.263067790999997,0.0
259,948,121.624639395,31.266505269,0.0
260,926,121.315099332,31.139406939,0.0
261,950,121.652150847,31.268194884,0.0
262,951,121.663791608,31.270423591999997,0.0
263,952,121.678761435,31.273301504000003,0.0
264,927,121.33224106200001,31.150968836999997,0.0
265,842,121.50516072299999,31.275299223,0.0
266,2037,121.42971639299999,31.203733942,0.0
267,1157,121.53448883200001,31.153109847,0.0
268,928,121.34507627299999,31.157421516,0.0
269,843,121.513485367,31.276923954,0.0
270,502,121.38117857700001,31.100133212,0.0
271,844,121.523979949,31.280810293000002,0.0
272,503,121.385726775,31.091103672,0.0
273,1019,121.36010050200001,31.171575036999997,0.0
274,845,121.530621364,31.290009786,0.0
275,2001,121.436350839,31.256450860999998,0.0
276,2002,121.485172565,31.203927157,0.0
277,2003,121.445871009,31.200675112,0.0
278,511,121.39067801799999,31.00938857,0.0
279,2005,121.47470204,31.273254588,0.0
280,2006,121.4499314,31.19256869,0.0
281,2007,121.458937996,31.195957765,0.0
282,2008,121.478279894,31.221015196,0.0
283,2009,121.408591207,31.234008200999998,0.0
284,2010,121.522955917,31.230803895,0.0
285,2011,121.38083953799999,31.112983939,0.0
286,2012,121.448485485,31.17485915,0.0
287,2013,121.32171762600001,31.196484051,0.0
288,2014,121.313063017,31.196155828000002,0.0
289,2015,121.524302062,31.213714866,0.0
290,2016,121.49009126600001,31.180529911,0.0
291,2017,121.44651285100001,31.215311025,0.0
292,2018,121.497061344,31.276968216,0.0
293,2019,121.478953029,31.239024894,0.0
294,2020,121.43369687200001,31.241718375,0.0
295,2021,121.467113891,31.244662253,0.0
296,2022,121.63435845299999,31.266432375,0.0
297,2023,121.505517848,31.187777365,0.0
298,2024,121.425155934,31.248182892,0.0
299,2025,121.433617821,31.193882267,0.0
300,2026,121.47772089,31.246365171999997,0.0
301,2027,121.42536853799999,31.15649931,0.0
302,2028,121.46871690200001,31.224666071999998,0.0
303,2029,121.43160322799999,31.183782631,0.0
304,2030,121.471816719,31.253456818000004,0.0
305,2045,121.452651529,31.186257229000002,0.0
306,2032,121.508367336,31.26024083,0.0
307,2033,121.456454874,31.204614556,0.0
308,2034,121.451257271,31.249149419000002,0.0
309,2035,121.470457083,31.234865970999998,0.0
310,2036,121.481629339,31.213855096,0.0
311,510,121.405597024,31.013174969,0.0
312,2038,121.430310384,31.170171561999997,0.0
313,2039,121.45408942899999,31.24375272,0.0
314,2040,121.476423914,31.15531154,0.0
315,2041,121.45562790299999,31.231607821999997,0.0
316,1018,121.350339687,31.167316836999998,0.0
317,2043,121.412622045,31.220078901999997,0.0
318,2044,121.41617827200001,31.199283289,0.0
319,509,121.41527628600001,31.020129531,0.0
320,2046,121.41243316299999,31.21145601,0.0
321,2047,121.48528606200001,31.260924791999997,0.0
