,stationID,lon,lat,rmse,mae,mape,acc
47,1114,121.099702972,31.300398755,23.250801974995802,16.241044998168945,13.279668986797333,0.9168641280272306
48,1115,121.112634001,31.298066751,13.163929199992754,9.9065523147583,14.261741936206818,0.8827920284099183
49,1116,121.14574032200001,31.290849896999998,19.0303800537518,14.360974311828613,13.662013411521912,0.9016495753842948
50,1117,121.157449346,31.29037688,22.3116314716289,17.419849395751953,10.644789040088654,0.9019798668989629
51,1118,121.17625090700001,31.28729941,12.125937514093627,8.952478408813477,16.744348406791687,0.8811309193020199
52,1119,121.19592213899999,31.295550108,10.49400921626965,7.727639198303223,18.00365149974823,0.8785501905361696
53,1120,121.22164793799999,31.33387003,12.509311717223769,8.805456161499023,21.85797244310379,0.7974133512962616
54,1633,121.925777167,30.909305386,13.766949558507301,10.246188163757324,18.01287680864334,0.826240616364806
55,1020,121.365793331,31.179095825,22.233831467355103,17.380977630615234,11.135976016521454,0.9246771651883803
56,1153,121.455131976,31.161590898000004,11.780495535979894,8.85966968536377,15.13907015323639,0.8924645251487786
57,1131,121.23294744200001,31.393474009000002,29.554606958653142,22.266233444213867,11.290840059518814,0.9216761996819154
58,1132,121.223424041,31.379042743000003,21.398679232615983,15.664273262023926,11.592824757099152,0.9225205494408674
59,1133,121.24096733100001,31.347225544,18.66032183763143,13.661433219909668,12.890297174453735,0.9141865995993136
60,622,121.490806173,31.150842633000003,15.873710519879884,11.3356294631958,12.281286716461182,0.9261578653330754
61,623,121.50235446100001,31.15110376,15.869394829694741,11.426385879516602,13.436779379844666,0.9108785962189565
62,112,121.38849586,31.12298734,30.490497046723426,18.563098907470703,11.630604416131973,0.9155298377225886
63,113,121.39828804,31.132883499000002,70.4572121929331,44.15803146362305,6.329887360334396,0.930942751877436
64,114,121.40949468299999,31.144053983000003,42.50740686835501,31.1961669921875,10.034026205539703,0.9071376278731176
65,1139,121.360455468,31.278154062,6.371485620325119,4.961763858795166,28.886324167251587,0.8066212814008076
66,628,121.51270026799999,31.195301069,18.68193619489785,14.3785400390625,15.850374102592468,0.9120190910295973
67,629,121.51890689,31.204842461,16.326407281059456,12.852411270141602,13.321156799793243,0.9012139154848754
68,1142,121.396085821,31.264540771,27.12970689288312,19.708900451660156,10.814256966114044,0.9381098928399147
69,119,121.441944506,31.206619041,21.487325791678554,16.257591247558594,13.58063519001007,0.8800162355820917
70,1144,121.406511864,31.243749563,23.539924633647672,17.888525009155273,9.64183360338211,0.9170461255478718
71,633,121.530378145,31.235143094,21.03384070572905,15.187817573547363,15.426753461360931,0.8871566014418748
72,634,121.53961142,31.238147385,17.84419979457173,13.281285285949707,13.457629084587097,0.896104423458641
73,635,121.54787319299999,31.24121507,17.05602502055954,13.217135429382324,12.209075689315796,0.8983270302216392
74,124,121.463493379,31.24067856,23.01487052183259,17.436880111694336,10.37396416068077,0.9087348038798292
75,637,121.568640821,31.252628085,22.889261104845243,17.27936363220215,17.390790581703186,0.917962218433984
76,638,121.577716757,31.259449703,29.79230370185027,22.483285903930664,10.104483366012573,0.9259528995478279
77,127,121.454688131,31.260741938000002,30.087421452951066,22.119319915771484,8.057498931884766,0.9223165056038967
78,128,121.450712025,31.273307641,39.70795179239134,29.950328826904297,7.893887907266617,0.9329524731327655
79,129,121.44734166799999,31.281257251,37.71539377673757,28.364971160888672,9.170156717300415,0.9258303982302799
80,130,121.445587497,31.29447578,33.80914414088387,25.096038818359375,8.943390846252441,0.9337860060857981
81,131,121.444082899,31.30850675,57.220311625331085,36.301605224609375,7.34843835234642,0.9244024325858633
82,132,121.44245262700001,31.320858825,48.23311465797513,30.27231788635254,7.590288668870926,0.9207636104778706
83,133,121.43692964200001,31.332913486,54.88765603627331,35.866912841796875,8.772492408752441,0.9258871731177855
84,134,121.43310605399999,31.341600756,26.8319752351468,18.688344955444336,10.987384617328644,0.9154605122605577
85,135,121.42948880200001,31.356902294,45.43512502390084,33.399620056152344,10.982291400432587,0.9226446984353187
86,136,121.42634765,31.371233449,32.46195564739015,19.342527389526367,10.18487811088562,0.9328935308861266
87,137,121.423323482,31.382958895999998,14.779188338978036,10.538661003112793,14.046946167945862,0.9005742569094117
88,138,121.420030689,31.393999581,39.953259434658456,24.65596580505371,9.10966619849205,0.9249596760667009
89,1163,121.66373289100001,31.143438744,19.615877594657693,14.1768159866333,21.520142257213593,0.8645642532903965
90,1134,121.249887524,31.332106143,25.080531913312516,18.328536987304688,9.878303855657578,0.9279136232699916
91,1732,121.04497075200001,31.10255576,-1.0,-1.0,-1.0,-1.0
92,1135,121.272439838,31.321597356999998,20.029119274108993,14.58863353729248,13.020291924476624,0.9308361038540126
93,1323,121.350698505,31.244292623000003,23.037884899117802,16.75551986694336,10.604369640350342,0.9343045607880909
94,1727,121.18798535100001,31.163215436999998,-1.0,-1.0,-1.0,-1.0
95,1733,121.01491172,31.100588751,-1.0,-1.0,-1.0,-1.0
96,624,121.510363399,31.15192965,14.543482859231409,10.304365158081055,13.59802782535553,0.901140717479591
97,1051,121.44174189399999,31.211194198,23.703882033065806,17.962848663330078,13.140025734901428,0.8901509500926291
98,625,121.51114379799999,31.161859925999998,17.193795899441188,12.156929016113281,13.908448815345764,0.929123954475246
99,1250,121.622624106,31.282334324,12.473241623242808,9.272014617919922,14.278118312358856,0.898665804231229
100,1223,121.387228456,31.15770063,15.621935734685149,11.671579360961914,15.762338042259216,0.9084388578746214
101,626,121.50621253899999,31.174923735,17.594228734605704,12.603800773620605,12.21669316291809,0.9196409622985201
102,824,121.493805184,31.120878108000003,49.075441167464305,24.879196166992188,9.424738585948944,0.9146428234815388
103,1063,121.50566807,31.291328445999998,23.13005249914667,18.069639205932617,10.53987368941307,0.9211327195249809
104,1046,121.38734927,31.201321803000003,22.70684410134902,17.529544830322266,11.569271236658096,0.9103521499464837
105,1723,121.273850224,31.188317194,-1.0,-1.0,-1.0,-1.0
106,1724,121.24964626399999,31.180120829,-1.0,-1.0,-1.0,-1.0
107,1725,121.237003052,31.177460146999998,-1.0,-1.0,-1.0,-1.0
108,1726,121.22028355799999,31.166143451999996,-1.0,-1.0,-1.0,-1.0
109,1141,121.385192546,31.270865609,25.549298671346268,18.84393310546875,11.244964599609375,0.9275435542784621
110,1728,121.14730964,31.163156779,-1.0,-1.0,-1.0,-1.0
111,1729,121.12099528799999,31.160797584,-1.0,-1.0,-1.0,-1.0
112,1730,121.092355752,31.162506672,-1.0,-1.0,-1.0,-1.0
113,1731,121.07576011200001,31.135178951999997,-1.0,-1.0,-1.0,-1.0
114,1220,121.35721193,31.132914547,25.154917957746104,18.412242889404297,9.436246752738953,0.9320863855607021
115,1221,121.37566993799999,31.139418878,14.384814817677258,10.825651168823242,16.93005859851837,0.9064852271000244
116,1222,121.38723932100001,31.142693849,16.87942379081009,13.020303726196289,16.14585667848587,0.9104647872826179
117,1140,121.371234343,31.273492779,21.192544972285507,15.947916030883789,11.077070236206055,0.9146991525280083
118,1224,121.392662297,31.162296375,26.013901735343236,18.686954498291016,15.25680124759674,0.9280384319450454
119,1225,121.40572841,31.166154493,30.700382550866223,21.676143646240234,14.193673431873322,0.9198312416229673
120,1226,121.41528772299999,31.169028586,17.346742773883552,13.185546875,13.316549360752106,0.9046492019532585
121,1143,121.40259263899999,31.252631341999997,16.59336838220553,12.907358169555664,14.556962251663208,0.9190213956181962
122,721,121.34525951100001,31.403775779,26.96566623990067,18.843448638916016,9.673335403203964,0.9222440693416863
123,722,121.35280146,31.39059269,18.86587485728821,13.353263854980469,13.316397368907928,0.922751476798903
124,723,121.351598417,31.365445218,10.051958521461751,7.564125061035156,19.44977641105652,0.8916936145537558
125,724,121.357774726,31.359381323,20.333384696186837,13.62683391571045,13.291570544242859,0.9196264092410404
126,725,121.368320304,31.34649161,31.74588586779789,22.90947914123535,11.194957792758942,0.9300436694998023
127,726,121.36883467700001,31.324270359,22.60301531365962,14.250753402709961,14.620226621627808,0.9209043520947094
128,727,121.38432469700001,31.322373451,27.291496948025085,18.479473114013672,10.58145985007286,0.9137582957680461
129,728,121.394081532,31.323554777,13.703395584201362,9.697343826293945,17.246946692466736,0.9027152434182375
130,729,121.40404907899999,31.316758855,18.027279844821727,12.988909721374512,12.89251297712326,0.906149771780973
131,730,121.40860512399999,31.305631244,21.248076946532862,15.835189819335938,10.941807925701141,0.9272715017156288
132,731,121.411602017,31.29507342,16.871822255775122,12.115605354309082,12.524741888046265,0.9109256450114017
133,732,121.41717470100001,31.285986201999997,26.737504839439723,19.177928924560547,9.112262725830078,0.9355404810573702
134,733,121.418482486,31.275723943000003,29.204224330565605,21.088104248046875,8.646871894598007,0.934711439220366
135,734,121.417997974,31.26563162,27.615378521022937,20.363967895507812,9.257031232118607,0.9241504267515418
136,735,121.417161444,31.257880610999997,21.503040897097918,16.546899795532227,10.45977845788002,0.917343752749246
137,1248,121.598573379,31.282251196,17.380890869907695,12.832493782043457,12.793740630149841,0.9183913638263892
138,1249,121.610593785,31.281820275999998,20.977828174106673,15.568826675415039,13.196602463722229,0.9176203368680449
139,738,121.43788726,31.235646924,30.0055964018329,23.15840721130371,11.587035655975342,0.9291145357351739
140,639,121.582521596,31.265715972,26.18568432324354,18.801715850830078,11.770497262477875,0.9234091295594076
141,636,121.559841511,31.247492600999998,22.5478116142953,17.051774978637695,11.953814327716827,0.9148391020671014
142,234,121.29503196799999,31.190426253000002,81.69837819687733,67.23102569580078,13.298007845878601,0.9157892771653134
143,747,121.496129096,31.18446681,19.70335190814029,14.011327743530273,11.8250772356987,0.9077112184793847
144,237,121.355346112,31.22001095,52.31700342772176,36.21625518798828,6.363872438669205,0.9492921875206636
145,238,121.369712386,31.218084283000003,31.468985654219438,22.376705169677734,8.087923377752304,0.932960335561222
146,239,121.382591045,31.216888017,32.61114932882426,24.15424346923828,9.497349709272385,0.9281248914398648
147,240,121.39974304100001,31.213019401,56.54026237586142,44.971839904785156,8.216062933206558,0.9352530201891148
148,753,121.558661905,31.213026204000002,77.95106262304895,66.853271484375,54.81770634651184,0.7641374110370897
149,1321,121.314864878,31.242815574,42.10273457614199,28.348995208740234,7.73538202047348,0.9497773449788307
150,1150,121.436739009,31.181366331,25.476812853339062,17.556655883789062,13.826461136341095,0.8843476941980113
151,247,121.4979311,31.240237146,79.80648592258964,56.45847702026367,8.256623893976212,0.9533582468605288
152,248,121.511146849,31.235374664000002,41.76795582487922,30.7647762298584,7.267574220895767,0.9471431048315692
153,2004,121.584260909,31.282831741,25.33180807775634,18.148487091064453,10.03418117761612,0.9347982590702939
154,250,121.54035992,31.220820316999998,37.325188247808946,29.0932559967041,15.266124904155731,0.9009039328369074
155,251,121.54661042299999,31.211428964,33.29969779212531,21.21517562866211,12.204334884881973,0.909506429091709
156,253,121.583445308,31.204000441999998,45.64849031423438,32.432769775390625,9.293143451213837,0.936808644034551
157,254,121.597840355,31.206443837,56.909259513363686,36.736907958984375,8.398857712745667,0.9398371521635742
158,255,121.61692307700001,31.213126633,64.30918206941759,38.99003982543945,8.713159710168839,0.9236206488500425
159,256,121.652313671,31.216483578000002,68.70146724461203,39.17748260498047,14.775542914867401,0.8697557151208495
160,257,121.669574879,31.215686458,8.335524715939547,5.753028869628906,24.097582697868347,0.8290883314450651
161,258,121.676664195,31.198756563000003,32.84649095068509,18.537744522094727,14.794343709945679,0.8973620545802031
162,259,121.69397627,31.188872391,45.93499940047757,24.732646942138672,11.524970829486847,0.898587349118072
163,260,121.719371563,31.194796045,12.24084566573342,7.594499111175537,20.63242942094803,0.8650173252128206
164,261,121.75101284200001,31.201430590999998,8.387427830847535,6.209099769592285,24.885086715221405,0.7806484792691294
165,262,121.792700291,31.170492685,7.197886782049109,5.521907806396484,25.91533660888672,0.8147257915229206
166,263,121.801903153,31.152450366,23.286336745050868,18.32162094116211,10.393991321325302,0.8823270095040048
167,1239,121.50258574799999,31.255518759,18.207415501603926,14.028778076171875,14.415135979652405,0.9101729082220071
168,642,121.58466371200001,31.293153416,17.827123588768288,12.283941268920898,17.296621203422546,0.9225317295897705
169,643,121.585133606,31.304728889,13.662740810327747,10.285382270812988,17.11394488811493,0.8517048911725107
170,1241,121.519166426,31.266534411,22.899299764130344,17.84461784362793,11.445830017328262,0.9219009775704133
171,644,121.58522344100001,31.314421091,16.531233385506773,12.02607536315918,14.623656868934631,0.903565598320267
172,640,121.58378743,31.27414907,21.90243605908406,16.731853485107422,11.415485292673111,0.9127918684503706
173,1322,121.33075492299999,31.243072825,15.124765946019627,11.142814636230469,13.017769157886505,0.9073790315208902
174,1242,121.527936109,31.270559692,27.587239552604977,21.108051300048828,8.510710299015045,0.9254860183115174
175,645,121.59778165,31.323763133000003,14.178329394327898,10.388532638549805,14.310041069984436,0.8981630818448282
176,1243,121.540707808,31.277458786,25.495400406632786,19.449466705322266,10.636556148529053,0.9266268581356798
177,646,121.589807171,31.337549811,14.83569271454193,11.243206977844238,12.293481826782227,0.9036840464814573
178,1329,121.42591509299999,31.236185753,22.847496967409388,17.69428062438965,11.495508253574371,0.9229063595228874
179,1244,121.548415693,31.281994036,18.519601695842603,13.749961853027344,12.271585315465927,0.9183675379318792
180,1152,121.453824439,31.169478023000003,13.911843809982894,10.19552230834961,27.28094458580017,0.8616303941767139
181,647,121.58272483100001,31.349940744,12.631599136804876,9.28526782989502,15.652140974998474,0.8864344461284723
182,1324,121.362869603,31.239405116,29.288016369020816,21.84514045715332,10.474574565887451,0.9276124211941372
183,1325,121.377228761,31.234191683000002,33.36423047216884,24.430574417114258,9.935545921325684,0.9287308443639904
184,1326,121.38981968600001,31.233673981,36.469168404840616,27.550121307373047,12.682417035102844,0.9212488621593418
185,1245,121.557010351,31.282961224,5.9881261318991275,4.473109722137451,28.967943787574768,0.7857096083751764
186,648,121.57037497399999,31.355142146,13.105136336134466,9.348620414733887,15.605327486991882,0.9026568524959246
187,1331,121.440163596,31.246266848,27.05906940943623,20.491901397705078,11.741970479488373,0.9224714107014702
188,820,121.507905886,31.063523541,61.994922060827896,38.423744201660156,7.731015980243683,0.9333421277488136
189,821,121.50622203299999,31.075710319000002,31.00736075351202,19.757171630859375,11.870288848876953,0.9241509344723456
190,822,121.50423684799999,31.086342078,31.221668798112994,21.28843116760254,8.986646682024002,0.9161904016187806
191,823,121.50187463200001,31.098688359,24.53200884574707,17.472782135009766,11.441497504711151,0.9065500706210212
192,312,121.43866797700001,31.159856730999998,17.863796751390787,13.746357917785645,12.156052887439728,0.9119999391031155
193,825,121.48489117,31.143021235,16.23223375255717,10.953325271606445,12.056627124547958,0.8928281314811258
194,314,121.433731362,31.178643733,15.926215271863626,12.313471794128418,13.433721661567688,0.8867687610978974
195,827,121.488937814,31.162962578000002,35.00605939456678,22.840312957763672,9.787236154079437,0.9267588639358665
196,828,121.4918544,31.172546018000002,38.41251410978426,25.2082576751709,8.566287159919739,0.9155834774512099
197,931,121.393065079,31.172459594,50.48044078991139,33.0529670715332,10.545392334461212,0.9507890984196629
198,830,121.48934364200001,31.18724117,29.207738357847372,20.388957977294922,18.032105267047882,0.8704545547732634
199,1333,121.45782388399999,31.238327541,20.44712822110319,14.4906644821167,16.632789373397827,0.8812305195510147
200,1238,121.494592057,31.252401124000002,20.94081859194576,14.895161628723145,13.777424395084381,0.9122557772880716
201,834,121.474712385,31.229130521,39.931777759073036,29.900127410888672,10.305531322956085,0.9353439772580137
202,505,121.397229638,31.068926950999998,25.11063046215748,17.912416458129883,9.726287424564362,0.9115298310528451
203,846,121.52862169,31.298126414000002,14.674217938927466,11.18506145477295,11.422203481197357,0.9094513527743986
204,325,121.475714615,31.26190605,21.312316714754406,16.550411224365234,9.782304614782333,0.9127544414424322
205,838,121.464264315,31.265306644000002,30.15226961263395,22.984115600585938,8.384742587804794,0.9266380381604598
206,327,121.47795506799999,31.283218029,22.39689511170089,17.032228469848633,9.133372455835342,0.9108681046439697
207,328,121.47870274,31.291415275,30.664397888293234,22.533857345581055,9.989834576845169,0.9254651855141142
208,329,121.48058879700001,31.307468901999997,31.178084242167905,23.10775375366211,9.265641123056412,0.9345389066523132
209,330,121.480433603,31.321846932,30.897344125724423,21.659059524536133,10.48911064863205,0.9269453000396536
210,331,121.48700455299999,31.333957359,28.239984137771085,20.440542221069336,10.123761743307114,0.9221405860003942
211,332,121.49594921299999,31.347075743,15.717217615259695,11.509839057922363,15.062996745109558,0.9009552240751058
212,333,121.49426859299999,31.359927177,5.970159074718311,4.660651206970215,24.723945558071136,0.8125601870401677
213,334,121.488635629,31.372264208,16.097514539991394,12.15701675415039,10.53648591041565,0.9169960382192203
214,335,121.483768106,31.383177516,14.983405534331974,11.046780586242676,13.339133560657501,0.9112164737052817
215,336,121.475066666,31.397184356,15.867370213743675,12.135361671447754,14.237363636493683,0.8925117470958135
216,337,121.47138451100001,31.405920883,16.60720492349913,12.615503311157227,12.184210121631622,0.9114379986521733
217,338,121.45644833600001,31.409918876,9.343160859483872,6.999218940734863,22.58613556623459,0.8733290174923778
218,339,121.435081311,31.409673404,16.555101347174965,11.763177871704102,12.539748847484589,0.9240106662774008
219,932,121.41365252700001,31.176699229,47.14871647079855,33.66956329345703,9.475322812795639,0.9306963160697198
220,1338,121.477251581,31.199280653000002,21.552742782197047,16.038881301879883,28.518491983413696,0.8818909435156872
221,847,121.52750115200001,31.307201218000003,20.53588926252609,15.01789379119873,11.212197691202164,0.8939967544515003
222,1339,121.47970820100001,31.18501371,13.024999789129977,9.661256790161133,17.472313344478607,0.8714141630718291
223,1137,121.318651748,31.298837137,37.530667798356916,26.833148956298828,9.64282900094986,0.9455603816142287
224,744,121.46937948799999,31.174029921,9.477328100514653,7.049510478973389,20.56690901517868,0.8598447979937333
225,745,121.481698094,31.17661023,22.42513178655883,16.433679580688477,10.825569927692413,0.9299469957586151
226,507,121.405430474,31.04699477,25.683399773507034,17.469457626342773,10.745026916265488,0.9021115091631686
227,848,121.527373151,31.316802024,20.604515306732907,15.364011764526367,10.239458084106445,0.9234986572147081
228,1155,121.507435391,31.14525371,26.277812646793873,19.348644256591797,9.68996211886406,0.9389972248258669
229,1138,121.345054448,31.283439299,28.96827277620671,20.229076385498047,11.772537231445312,0.9325247894102209
230,749,121.520047669,31.189639158000002,26.293877252262195,18.810134887695312,9.603805840015411,0.9377538153664786
231,2042,121.588971931,31.155506110999998,12.454673680364934,9.46023178100586,14.99001681804657,0.8814964588348292
232,750,121.53575280700001,31.189635096,29.627640103549737,21.23658561706543,10.174395889043808,0.9342159666331968
233,918,121.226390216,30.987130811999997,12.403078226283373,9.021528244018555,19.916224479675293,0.8161020104364467
234,919,121.22471702799999,31.002760868000003,15.821841168428673,11.840542793273926,13.812275230884552,0.8835038766828116
235,920,121.226364779,31.018055816999997,25.020667726432933,17.668827056884766,13.664869964122772,0.9095410539820427
236,921,121.226340383,31.032245093,23.171832855659584,17.398609161376953,12.064536660909653,0.9033898317850083
237,922,121.228252415,31.056164209000002,39.95705702688825,29.338565826416016,11.039981991052628,0.9187146136852415
238,751,121.545954276,31.194881433000003,29.510180769405135,20.786128997802734,8.895114809274673,0.9348232054867605
239,924,121.22531125299999,31.10625363,51.28803371492955,32.03474807739258,13.888807594776154,0.9158639192065825
240,413,121.49643205,31.262993787,25.485619173721652,19.39669418334961,9.640338271856308,0.9265148931814529
241,849,121.527610735,31.324729475999998,27.073140860540867,18.638904571533203,9.805871546268463,0.9333180744215943
242,415,121.512674289,31.254056500999997,24.95538377182805,18.771198272705078,10.112881660461426,0.9249543185590824
243,416,121.514986935,31.242168230999997,32.133432669373924,23.902263641357422,8.569420874118805,0.9295952573952253
244,929,121.364298895,31.160014256,14.776846554383546,11.57328987121582,14.102700352668762,0.894426779056246
245,930,121.38012395700001,31.168432353000004,31.26543661706116,23.096935272216797,14.736415445804596,0.9379552306876799
246,923,121.22608538600001,31.086565625,20.864799154317303,14.533381462097168,14.666785299777985,0.9063254948976918
247,420,121.514379872,31.211791631999997,31.260995136024242,24.190622329711914,9.277670085430145,0.9307689317604965
248,421,121.49496409700001,31.210345046999997,22.444910722343817,17.683231353759766,12.685582041740417,0.9115989251739375
249,423,121.470721641,31.201255467,27.104182679985023,21.482181549072266,9.951744973659515,0.9278404953308257
250,937,121.464086845,31.208456707,44.46425607563197,32.99243927001953,6.769086420536041,0.9417811692643299
251,426,121.43895045200001,31.187352492,47.43683608725133,28.3952693939209,12.10525780916214,0.8790500339039496
252,940,121.49404158799999,31.219075140999998,24.923501122497317,18.802846908569336,8.650470525026321,0.9266675725968957
253,941,121.512034464,31.232726476,43.58124540638869,33.46385955810547,11.351506412029266,0.9377790821877761
254,925,121.2559243,31.120403035,73.1895548387883,42.83310317993164,14.025521278381348,0.9165177744350965
255,944,121.55438422299999,31.233964672,-1.0,-1.0,-1.0,-1.0
256,840,121.486134081,31.278512493,27.09511287301757,20.311290740966797,10.85561066865921,0.9303932032105722
257,946,121.593071116,31.254865031999998,-1.0,-1.0,-1.0,-1.0
258,947,121.60695986799999,31.263067790999997,-1.0,-1.0,-1.0,-1.0
259,948,121.624639395,31.266505269,-1.0,-1.0,-1.0,-1.0
260,926,121.315099332,31.139406939,75.02213865961501,38.90658187866211,8.49655568599701,0.9203060267570404
261,950,121.652150847,31.268194884,-1.0,-1.0,-1.0,-1.0
262,951,121.663791608,31.270423591999997,-1.0,-1.0,-1.0,-1.0
263,952,121.678761435,31.273301504000003,-1.0,-1.0,-1.0,-1.0
264,927,121.33224106200001,31.150968836999997,17.407631509358904,12.914149284362793,12.30049580335617,0.9108277116713426
265,842,121.50516072299999,31.275299223,21.63530719296549,16.173107147216797,8.845552057027817,0.9192635808170143
266,2037,121.42971639299999,31.203733942,36.944888749155815,29.125097274780273,12.678822875022888,0.9202548839812321
267,1157,121.53448883200001,31.153109847,18.75085528648252,13.819401741027832,13.209977746009827,0.9236759297897549
268,928,121.34507627299999,31.157421516,51.31989802789703,40.462684631347656,8.738000690937042,0.9303631500314651
269,843,121.513485367,31.276923954,31.641807462472613,24.751693725585938,9.579341113567352,0.9184945016042506
270,502,121.38117857700001,31.100133212,12.440696113956191,9.079751968383789,14.74216878414154,0.8835753441435501
271,844,121.523979949,31.280810293000002,24.44819489038889,18.000890731811523,9.436909854412079,0.9258937507087347
272,503,121.385726775,31.091103672,15.869688572270704,11.872932434082031,14.789499342441559,0.8889853004558137
273,1019,121.36010050200001,31.171575036999997,10.20423759247843,7.709235668182373,20.10943591594696,0.8691171461040426
274,845,121.530621364,31.290009786,25.56967517537559,18.945545196533203,9.729369729757309,0.9310325225064179
275,2001,121.436350839,31.256450860999998,33.62903307016684,24.335874557495117,9.952767193317413,0.9248962819154001
276,2002,121.485172565,31.203927157,35.93081799292391,27.174097061157227,7.697852700948715,0.929621504060469
277,2003,121.445871009,31.200675112,34.72191599257323,26.2243595123291,10.229586064815521,0.9377040343550673
278,511,121.39067801799999,31.00938857,15.210895367815302,9.918341636657715,15.239427983760834,0.885004126323308
279,2005,121.47470204,31.273254588,86.84520059961575,46.91746520996094,9.25813913345337,0.8954041654491296
