,stationID,lon,lat,mae
69,119,121.441944506,31.206619041,14.849169731140137
70,1144,121.406511864,31.243749563,17.96689796447754
71,633,121.530378145,31.235143094,16.05271339416504
72,634,121.53961142,31.238147385,14.556671142578125
73,635,121.54787319299999,31.24121507,14.516738891601562
74,124,121.463493379,31.24067856,20.95598602294922
75,637,121.568640821,31.252628085,16.064727783203125
76,638,121.577716757,31.259449703,24.64158058166504
77,127,121.454688131,31.260741938000002,25.301565170288086
78,128,121.450712025,31.273307641,40.69889831542969
79,129,121.44734166799999,31.281257251,27.864587783813477
80,130,121.445587497,31.29447578,32.31045150756836
81,131,121.444082899,31.30850675,49.66796112060547
82,132,121.44245262700001,31.320858825,31.743228912353516
83,133,121.43692964200001,31.332913486,41.21674346923828
84,134,121.43310605399999,31.341600756,21.563678741455078
85,135,121.42948880200001,31.356902294,27.60874366760254
86,136,121.42634765,31.371233449,23.19133186340332
87,137,121.423323482,31.382958895999998,11.295025825500488
88,138,121.420030689,31.393999581,32.807228088378906
89,1163,121.66373289100001,31.143438744,15.833643913269043
90,1134,121.249887524,31.332106143,19.375680923461914
91,1732,121.04497075200001,31.10255576,-1.0
92,1135,121.272439838,31.321597356999998,20.48699378967285
93,1323,121.350698505,31.244292623000003,19.19109535217285
94,1727,121.18798535100001,31.163215436999998,-1.0
95,1733,121.01491172,31.100588751,-1.0
96,624,121.510363399,31.15192965,10.102728843688965
97,1051,121.44174189399999,31.211194198,17.369190216064453
98,625,121.51114379799999,31.161859925999998,18.187891006469727
99,1250,121.622624106,31.282334324,9.639328002929688
100,1223,121.387228456,31.15770063,13.247990608215332
101,626,121.50621253899999,31.174923735,14.512754440307617
102,824,121.493805184,31.120878108000003,28.01129150390625
103,1063,121.50566807,31.291328445999998,19.133419036865234
104,1046,121.38734927,31.201321803000003,17.382814407348633
105,1723,121.273850224,31.188317194,-1.0
106,1724,121.24964626399999,31.180120829,-1.0
107,1725,121.237003052,31.177460146999998,-1.0
108,1726,121.22028355799999,31.166143451999996,-1.0
109,1141,121.385192546,31.270865609,17.94546890258789
110,1728,121.14730964,31.163156779,-1.0
111,1729,121.12099528799999,31.160797584,-1.0
112,1730,121.092355752,31.162506672,-1.0
113,1731,121.07576011200001,31.135178951999997,-1.0
114,1220,121.35721193,31.132914547,23.90564727783203
115,1221,121.37566993799999,31.139418878,11.260709762573242
116,1222,121.38723932100001,31.142693849,12.546093940734863
117,1140,121.371234343,31.273492779,16.209829330444336
118,1224,121.392662297,31.162296375,17.701396942138672
119,1225,121.40572841,31.166154493,23.64143180847168
120,1226,121.41528772299999,31.169028586,15.355859756469727
121,1143,121.40259263899999,31.252631341999997,12.85603141784668
122,721,121.34525951100001,31.403775779,31.020282745361328
123,722,121.35280146,31.39059269,14.270416259765625
124,723,121.351598417,31.365445218,8.266622543334961
125,724,121.357774726,31.359381323,15.215333938598633
126,725,121.368320304,31.34649161,21.342636108398438
127,726,121.36883467700001,31.324270359,14.384958267211914
128,727,121.38432469700001,31.322373451,18.515127182006836
129,728,121.394081532,31.323554777,11.163867950439453
130,729,121.40404907899999,31.316758855,12.55578899383545
131,730,121.40860512399999,31.305631244,21.117246627807617
132,731,121.411602017,31.29507342,12.554059028625488
133,732,121.41717470100001,31.285986201999997,21.01462745666504
134,733,121.418482486,31.275723943000003,25.416296005249023
135,734,121.417997974,31.26563162,24.73377227783203
136,735,121.417161444,31.257880610999997,16.745555877685547
137,1248,121.598573379,31.282251196,13.031997680664062
138,1249,121.610593785,31.281820275999998,17.833127975463867
139,738,121.43788726,31.235646924,23.870685577392578
140,639,121.582521596,31.265715972,17.944583892822266
141,636,121.559841511,31.247492600999998,18.015117645263672
142,234,121.29503196799999,31.190426253000002,55.699867248535156
143,747,121.496129096,31.18446681,16.083106994628906
144,237,121.355346112,31.22001095,44.118133544921875
145,238,121.369712386,31.218084283000003,23.935867309570312
146,239,121.382591045,31.216888017,27.142620086669922
147,240,121.39974304100001,31.213019401,38.02668762207031
148,753,121.558661905,31.213026204000002,34.84794998168945
149,1321,121.314864878,31.242815574,32.0027961730957
150,1150,121.436739009,31.181366331,18.375930786132812
151,247,121.4979311,31.240237146,74.43212890625
152,248,121.511146849,31.235374664000002,40.2852668762207
153,2004,121.584260909,31.282831741,17.933380126953125
154,250,121.54035992,31.220820316999998,28.487102508544922
155,251,121.54661042299999,31.211428964,22.724868774414062
156,253,121.583445308,31.204000441999998,38.377586364746094
157,254,121.597840355,31.206443837,51.24223709106445
158,255,121.61692307700001,31.213126633,41.32146072387695
159,256,121.652313671,31.216483578000002,28.887191772460938
160,257,121.669574879,31.215686458,5.9330830574035645
161,258,121.676664195,31.198756563000003,20.230670928955078
162,259,121.69397627,31.188872391,25.317699432373047
163,260,121.719371563,31.194796045,7.601137638092041
164,261,121.75101284200001,31.201430590999998,6.132981300354004
165,262,121.792700291,31.170492685,5.5663957595825195
166,263,121.801903153,31.152450366,21.40032958984375
167,1239,121.50258574799999,31.255518759,14.707842826843262
168,642,121.58466371200001,31.293153416,16.277484893798828
169,643,121.585133606,31.304728889,10.642677307128906
170,1241,121.519166426,31.266534411,16.4687442779541
171,644,121.58522344100001,31.314421091,11.996515274047852
172,640,121.58378743,31.27414907,20.35631561279297
173,1322,121.33075492299999,31.243072825,13.042505264282227
174,1242,121.527936109,31.270559692,20.96316909790039
175,645,121.59778165,31.323763133000003,11.442124366760254
176,1243,121.540707808,31.277458786,21.665233612060547
177,646,121.589807171,31.337549811,11.946826934814453
178,1329,121.42591509299999,31.236185753,16.75351333618164
179,1244,121.548415693,31.281994036,14.339033126831055
180,1152,121.453824439,31.169478023000003,10.969468116760254
181,647,121.58272483100001,31.349940744,10.515134811401367
182,1324,121.362869603,31.239405116,23.0345401763916
183,1325,121.377228761,31.234191683000002,27.556934356689453
184,1326,121.38981968600001,31.233673981,23.82222557067871
185,1245,121.557010351,31.282961224,4.502058982849121
186,648,121.57037497399999,31.355142146,9.207545280456543
187,1331,121.440163596,31.246266848,23.496187210083008
188,820,121.507905886,31.063523541,49.3674201965332
189,821,121.50622203299999,31.075710319000002,20.97239112854004
190,822,121.50423684799999,31.086342078,22.896770477294922
191,823,121.50187463200001,31.098688359,18.546875
192,312,121.43866797700001,31.159856730999998,13.990142822265625
193,825,121.48489117,31.143021235,12.119839668273926
194,314,121.433731362,31.178643733,13.194940567016602
195,827,121.488937814,31.162962578000002,23.390945434570312
196,828,121.4918544,31.172546018000002,30.710439682006836
197,931,121.393065079,31.172459594,40.702239990234375
198,830,121.48934364200001,31.18724117,21.070968627929688
199,1333,121.45782388399999,31.238327541,15.954095840454102
200,1238,121.494592057,31.252401124000002,14.40782356262207
201,834,121.474712385,31.229130521,31.528278350830078
202,505,121.397229638,31.068926950999998,18.843246459960938
203,846,121.52862169,31.298126414000002,12.044530868530273
204,325,121.475714615,31.26190605,17.35582160949707
205,838,121.464264315,31.265306644000002,23.269214630126953
206,327,121.47795506799999,31.283218029,19.87990951538086
207,328,121.47870274,31.291415275,26.310565948486328
208,329,121.48058879700001,31.307468901999997,27.99570655822754
209,330,121.480433603,31.321846932,35.2428092956543
210,331,121.48700455299999,31.333957359,20.431955337524414
211,332,121.49594921299999,31.347075743,11.919825553894043
212,333,121.49426859299999,31.359927177,4.795273780822754
213,334,121.488635629,31.372264208,15.249707221984863
214,335,121.483768106,31.383177516,14.829071044921875
215,336,121.475066666,31.397184356,12.003375053405762
216,337,121.47138451100001,31.405920883,13.41411018371582
217,338,121.45644833600001,31.409918876,7.9315290451049805
218,339,121.435081311,31.409673404,12.52250862121582
219,932,121.41365252700001,31.176699229,35.052642822265625
220,1338,121.477251581,31.199280653000002,15.44044303894043
221,847,121.52750115200001,31.307201218000003,15.365518569946289
222,1339,121.47970820100001,31.18501371,10.698837280273438
223,1137,121.318651748,31.298837137,31.7216796875
224,744,121.46937948799999,31.174029921,7.299564838409424
225,745,121.481698094,31.17661023,15.911844253540039
226,507,121.405430474,31.04699477,17.47893714904785
227,848,121.527373151,31.316802024,16.606201171875
228,1155,121.507435391,31.14525371,23.06869125366211
229,1138,121.345054448,31.283439299,20.5351619720459
230,749,121.520047669,31.189639158000002,19.218944549560547
231,2042,121.588971931,31.155506110999998,9.608257293701172
232,750,121.53575280700001,31.189635096,22.10173988342285
233,918,121.226390216,30.987130811999997,9.793620109558105
234,919,121.22471702799999,31.002760868000003,12.291630744934082
235,920,121.226364779,31.018055816999997,20.87656021118164
236,921,121.226340383,31.032245093,15.600301742553711
237,922,121.228252415,31.056164209000002,27.76262855529785
238,751,121.545954276,31.194881433000003,24.383596420288086
239,924,121.22531125299999,31.10625363,35.257545471191406
240,413,121.49643205,31.262993787,19.039897918701172
241,849,121.527610735,31.324729475999998,20.9935245513916
242,415,121.512674289,31.254056500999997,19.379039764404297
243,416,121.514986935,31.242168230999997,22.891225814819336
244,929,121.364298895,31.160014256,12.101838111877441
245,930,121.38012395700001,31.168432353000004,25.23800277709961
246,923,121.22608538600001,31.086565625,15.398602485656738
247,420,121.514379872,31.211791631999997,22.692256927490234
248,421,121.49496409700001,31.210345046999997,17.881927490234375
249,423,121.470721641,31.201255467,23.53460121154785
250,937,121.464086845,31.208456707,36.72205352783203
251,426,121.43895045200001,31.187352492,26.253665924072266
252,940,121.49404158799999,31.219075140999998,19.684412002563477
253,941,121.512034464,31.232726476,32.26045608520508
254,925,121.2559243,31.120403035,39.16412353515625
255,944,121.55438422299999,31.233964672,-1.0
256,840,121.486134081,31.278512493,24.81108283996582
257,946,121.593071116,31.254865031999998,-1.0
258,947,121.60695986799999,31.263067790999997,-1.0
259,948,121.624639395,31.266505269,-1.0
260,926,121.315099332,31.139406939,40.48115921020508
261,950,121.652150847,31.268194884,-1.0
262,951,121.663791608,31.270423591999997,-1.0
263,952,121.678761435,31.273301504000003,-1.0
264,927,121.33224106200001,31.150968836999997,14.3740234375
265,842,121.50516072299999,31.275299223,16.667163848876953
266,2037,121.42971639299999,31.203733942,29.129119873046875
267,1157,121.53448883200001,31.153109847,13.988911628723145
268,928,121.34507627299999,31.157421516,40.08113098144531
269,843,121.513485367,31.276923954,26.586496353149414
270,502,121.38117857700001,31.100133212,8.628219604492188
271,844,121.523979949,31.280810293000002,20.305553436279297
272,503,121.385726775,31.091103672,10.679410934448242
273,1019,121.36010050200001,31.171575036999997,8.129762649536133
274,845,121.530621364,31.290009786,18.9112491607666
275,2001,121.436350839,31.256450860999998,21.263051986694336
276,2002,121.485172565,31.203927157,30.384716033935547
277,2003,121.445871009,31.200675112,28.684642791748047
278,511,121.39067801799999,31.00938857,10.591422080993652
279,2005,121.47470204,31.273254588,43.99406814575195
280,2006,121.4499314,31.19256869,32.67780303955078
281,2007,121.458937996,31.195957765,20.634552001953125
282,2008,121.478279894,31.221015196,28.95870590209961
283,2009,121.408591207,31.234008200999998,39.78655242919922
284,2010,121.522955917,31.230803895,53.41996383666992
285,2011,121.38083953799999,31.112983939,79.94425201416016
286,2012,121.448485485,31.17485915,19.01572036743164
287,2013,121.32171762600001,31.196484051,24.90413475036621
288,2014,121.313063017,31.196155828000002,77.6231918334961
289,2015,121.524302062,31.213714866,30.249317169189453
290,2016,121.49009126600001,31.180529911,34.73777770996094
291,2017,121.44651285100001,31.215311025,30.29532814025879
292,2018,121.497061344,31.276968216,20.86334800720215
293,2019,121.478953029,31.239024894,66.55926513671875
294,2020,121.43369687200001,31.241718375,35.100975036621094
295,2021,121.467113891,31.244662253,27.05889320373535
296,2022,121.63435845299999,31.266432375,22.837013244628906
297,2023,121.505517848,31.187777365,17.246253967285156
298,2024,121.425155934,31.248182892,30.413110733032227
299,2025,121.433617821,31.193882267,63.154945373535156
300,2026,121.47772089,31.246365171999997,25.185670852661133
301,2027,121.42536853799999,31.15649931,77.9795913696289
302,2028,121.46871690200001,31.224666071999998,40.50127410888672
303,2029,121.43160322799999,31.183782631,37.810035705566406
304,2030,121.471816719,31.253456818000004,17.741979598999023
305,2045,121.452651529,31.186257229000002,23.730546951293945
306,2032,121.508367336,31.26024083,25.688323974609375
307,2033,121.456454874,31.204614556,25.788427352905273
308,2034,121.451257271,31.249149419000002,84.22172546386719
309,2035,121.470457083,31.234865970999998,92.94935607910156
310,2036,121.481629339,31.213855096,29.685680389404297
311,510,121.405597024,31.013174969,14.584402084350586
312,2038,121.430310384,31.170171561999997,47.09114456176758
313,2039,121.45408942899999,31.24375272,39.021793365478516
314,2040,121.476423914,31.15531154,12.982522964477539
315,2041,121.45562790299999,31.231607821999997,86.7146987915039
316,1018,121.350339687,31.167316836999998,14.508466720581055
317,2043,121.412622045,31.220078901999997,58.62580490112305
318,2044,121.41617827200001,31.199283289,27.565547943115234
319,509,121.41527628600001,31.020129531,20.54140281677246
320,2046,121.41243316299999,31.21145601,26.84470558166504
321,2047,121.48528606200001,31.260924791999997,27.238367080688477
