date, timeslot, station, inFlow, outFlow
20170529,1640,2035,3678,2984
20170529,1641,2035,3783,3303
20170529,1642,2035,3714,3299
20170529,1643,2035,3925,3349
20170529,1644,2035,3918,3447
20170529,1645,2035,4019,3376
20170529,1646,2035,4172,3320
20170529,1647,2035,3971,3019
20170529,1648,2035,3778,2882
20170529,1649,2035,3501,2692
20170529,1650,2035,3571,2651
20170529,1651,2035,3225,2478
20170529,1652,2035,3341,2449
20170529,1653,2035,3232,2293
20170529,1654,2035,3443,2298
20170529,1655,2035,3582,2070
20170529,1656,2035,3556,2236
20170529,1657,2035,3774,2060
20170529,1658,2035,3807,2080
20170529,1659,2035,3959,1981
20170529,1660,2035,4112,2019
20170529,1661,2035,4264,2030
20170529,1662,2035,4329,1791
20170529,1663,2035,3831,1563
20170530,1664,2035,126,368
20170530,1665,2035,186,337
20170530,1666,2035,181,379
20170530,1667,2035,216,370
20170530,1668,2035,215,468
20170530,1669,2035,282,515
20170530,1670,2035,346,657
20170530,1671,2035,372,568
20170530,1672,2035,420,727
20170530,1673,2035,501,895
20170530,1674,2035,533,1571
20170530,1675,2035,625,1937
20170530,1676,2035,617,1879
20170530,1677,2035,730,1721
20170530,1678,2035,676,1853
20170530,1679,2035,704,1913
20170530,1680,2035,829,2117
20170530,1681,2035,758,2233
20170530,1682,2035,875,2471
20170530,1683,2035,938,2626
20170530,1684,2035,986,2652
20170530,1685,2035,1046,2551
20170530,1686,2035,1131,2320
20170530,1687,2035,1208,2393
20170530,1688,2035,1244,2045
20170530,1689,2035,1311,2127
20170530,1690,2035,1444,2267
20170530,1691,2035,1621,2476
20170530,1692,2035,1728,2466
20170530,1693,2035,1926,2656
20170530,1694,2035,2009,2751
20170530,1695,2035,2241,2994
20170530,1696,2035,2348,2960
20170530,1697,2035,2554,2840
20170530,1698,2035,2661,2909
20170530,1699,2035,2756,2981
20170530,1700,2035,2998,2984
20170530,1701,2035,3098,2821
20170530,1702,2035,3116,2723
20170530,1703,2035,3322,2794
20170530,1704,2035,3332,2773
20170530,1705,2035,3495,2721
20170530,1706,2035,3500,2757
20170530,1707,2035,3612,2764
20170530,1708,2035,3753,2647
20170530,1709,2035,3467,2681
20170530,1710,2035,3523,2532
20170530,1711,2035,3240,2466
20170530,1712,2035,3193,2161
20170530,1713,2035,2929,2133
20170530,1714,2035,2767,2115
20170530,1715,2035,2756,1958
20170530,1716,2035,2680,1847
20170530,1717,2035,2694,1837
20170530,1718,2035,2757,1694
20170530,1719,2035,2761,1590
20170530,1720,2035,2705,1498
20170530,1721,2035,2853,1526
20170530,1722,2035,2787,1383
20170530,1723,2035,2821,1407
20170530,1724,2035,2725,1330
20170530,1725,2035,2698,1320
20170530,1726,2035,2770,1094
20170530,1727,2035,2405,918
20170531,1728,2035,263,480
20170531,1729,2035,311,543
20170531,1730,2035,495,691
20170531,1731,2035,643,913
20170531,1732,2035,851,1233
20170531,1733,2035,1098,1446
20170531,1734,2035,1477,1808
20170531,1735,2035,1889,2611
20170531,1736,2035,2073,4064
20170531,1737,2035,2058,5506
20170531,1738,2035,1855,6904
20170531,1739,2035,1692,7902
20170531,1740,2035,1362,5496
20170531,1741,2035,1243,4394
20170531,1742,2035,1027,3157
20170531,1743,2035,949,2730
20170531,1744,2035,911,2117
20170531,1745,2035,906,1793
20170531,1746,2035,918,1793
20170531,1747,2035,987,1596
20170531,1748,2035,952,1555
20170531,1749,2035,1019,1535
20170531,1750,2035,1065,1582
20170531,1751,2035,1196,1514
20170531,1752,2035,1257,1440
20170531,1753,2035,1285,1556
20170531,1754,2035,1300,1444
20170531,1755,2035,1387,1663
20170531,1756,2035,1466,1648
20170531,1757,2035,1569,1588
20170531,1758,2035,1559,1672
20170531,1759,2035,1604,1702
20170531,1760,2035,1590,1735
20170531,1761,2035,1690,1618
20170531,1762,2035,1687,1605
20170531,1763,2035,1677,1525
20170531,1764,2035,1800,1647
20170531,1765,2035,1929,1560
20170531,1766,2035,1885,1555
20170531,1767,2035,2003,1498
20170531,1768,2035,2013,1518
20170531,1769,2035,2086,1520
20170531,1770,2035,2179,1751
20170531,1771,2035,2390,1890
20170531,1772,2035,2780,2166
20170531,1773,2035,3292,2338
20170531,1774,2035,4136,2991
20170531,1775,2035,4825,3337
20170531,1776,2035,5597,3128
20170531,1777,2035,5998,3449
20170531,1778,2035,5748,3085
20170531,1779,2035,5584,2791
20170531,1780,2035,4602,2059
20170531,1781,2035,3931,1744
20170531,1782,2035,3246,1467
20170531,1783,2035,2887,1291
20170531,1784,2035,2638,1301
20170531,1785,2035,2447,1180
20170531,1786,2035,2534,1158
20170531,1787,2035,2507,1165
20170531,1788,2035,2469,1155
20170531,1789,2035,2561,1194
20170531,1790,2035,2534,927
20170531,1791,2035,2379,891
20170601,1792,2035,187,387
20170601,1793,2035,258,469
20170601,1794,2035,376,615
20170601,1795,2035,438,790
20170601,1796,2035,591,1184
20170601,1797,2035,765,1363
20170601,1798,2035,1018,1749
20170601,1799,2035,1287,2506
20170601,1800,2035,1478,4097
20170601,1801,2035,1567,5068
20170601,1802,2035,1483,7253
20170601,1803,2035,1447,7075
20170601,1804,2035,1239,5486
20170601,1805,2035,1127,4417
20170601,1806,2035,996,3425
20170601,1807,2035,933,2883
20170601,1808,2035,880,2109
20170601,1809,2035,877,2116
20170601,1810,2035,997,1957
20170601,1811,2035,1004,1808
20170601,1812,2035,967,1699
20170601,1813,2035,1132,1747
20170601,1814,2035,1226,1723
20170601,1815,2035,1289,1872
20170601,1816,2035,1428,1665
20170601,1817,2035,1462,1902
20170601,1818,2035,1629,1951
20170601,1819,2035,1675,1977
20170601,1820,2035,1761,2052
20170601,1821,2035,1855,2079
20170601,1822,2035,1907,2284
20170601,1823,2035,1842,2063
20170601,1824,2035,2007,2020
20170601,1825,2035,2103,2019
20170601,1826,2035,2120,1945
20170601,1827,2035,1999,1793
20170601,1828,2035,2067,1874
20170601,1829,2035,2112,1849
20170601,1830,2035,2215,1861
20170601,1831,2035,2125,1877
20170601,1832,2035,2299,1764
20170601,1833,2035,2439,1863
20170601,1834,2035,2590,2064
20170601,1835,2035,2623,2157
20170601,1836,2035,3078,2371
20170601,1837,2035,3581,2846
20170601,1838,2035,4286,3280
20170601,1839,2035,4870,3485
20170601,1840,2035,5633,3650
20170601,1841,2035,5868,3719
20170601,1842,2035,5863,3418
20170601,1843,2035,5736,3077
20170601,1844,2035,4688,2322
20170601,1845,2035,4090,1979
20170601,1846,2035,3396,1642
20170601,1847,2035,3110,1468
20170601,1848,2035,2885,1394
20170601,1849,2035,2796,1360
20170601,1850,2035,2673,1324
20170601,1851,2035,2787,1299
20170601,1852,2035,2799,1383
20170601,1853,2035,2887,1256
20170601,1854,2035,2919,1089
20170601,1855,2035,2786,1112
20170602,1856,2035,192,1070
20170602,1857,2035,259,922
20170602,1858,2035,381,796
20170602,1859,2035,491,861
20170602,1860,2035,615,1260
20170602,1861,2035,760,1432
20170602,1862,2035,1083,1815
20170602,1863,2035,1352,2668
20170602,1864,2035,1621,3986
20170602,1865,2035,1633,5663
20170602,1866,2035,1644,7147
20170602,1867,2035,1588,7513
20170602,1868,2035,1271,5134
20170602,1869,2035,1153,4516
20170602,1870,2035,1056,3540
20170602,1871,2035,986,3127
20170602,1872,2035,1028,2236
20170602,1873,2035,995,1951
20170602,1874,2035,975,1948
20170602,1875,2035,1024,1795
20170602,1876,2035,985,1682
20170602,1877,2035,1192,1632
20170602,1878,2035,1238,1725
20170602,1879,2035,1282,1756
20170602,1880,2035,1279,1597
20170602,1881,2035,1529,1728
20170602,1882,2035,1576,1816
20170602,1883,2035,1628,1891
20170602,1884,2035,1737,1890
20170602,1885,2035,1836,2049
20170602,1886,2035,1932,1998
20170602,1887,2035,1957,2001
20170602,1888,2035,1947,1870
20170602,1889,2035,1967,1814
20170602,1890,2035,1970,1984
20170602,1891,2035,2037,1943
20170602,1892,2035,2281,2158
20170602,1893,2035,2390,1982
20170602,1894,2035,2478,1918
20170602,1895,2035,2259,1884
20170602,1896,2035,2307,2054
20170602,1897,2035,2428,2087
20170602,1898,2035,2691,2114
20170602,1899,2035,2719,2306
20170602,1900,2035,3043,2577
20170602,1901,2035,3606,3005
20170602,1902,2035,4396,3623
20170602,1903,2035,4774,3870
20170602,1904,2035,5591,3924
20170602,1905,2035,6180,4195
20170602,1906,2035,6051,3956
20170602,1907,2035,5554,3457
20170602,1908,2035,4727,2848
20170602,1909,2035,3919,2325
20170602,1910,2035,3564,2021
20170602,1911,2035,3281,1790
20170602,1912,2035,2905,1613
20170602,1913,2035,2843,1634
20170602,1914,2035,2909,1698
20170602,1915,2035,3123,1638
20170602,1916,2035,3248,1771
20170602,1917,2035,3461,1681
20170602,1918,2035,3820,1676
20170602,1919,2035,3637,1683
20170603,1920,2035,170,736
20170603,1921,2035,235,886
20170603,1922,2035,285,780
20170603,1923,2035,365,804
20170603,1924,2035,390,927
20170603,1925,2035,470,1139
20170603,1926,2035,538,1232
20170603,1927,2035,593,1163
20170603,1928,2035,653,1317
20170603,1929,2035,709,1717
20170603,1930,2035,815,2500
20170603,1931,2035,806,2782
20170603,1932,2035,746,2545
20170603,1933,2035,831,2543
20170603,1934,2035,865,2591
20170603,1935,2035,854,2754
20170603,1936,2035,885,2671
20170603,1937,2035,866,2499
20170603,1938,2035,914,2848
20170603,1939,2035,1089,3022
20170603,1940,2035,1116,2725
20170603,1941,2035,1142,2621
20170603,1942,2035,1223,2488
20170603,1943,2035,1363,2691
20170603,1944,2035,1532,2579
20170603,1945,2035,1660,2633
20170603,1946,2035,1883,3028
20170603,1947,2035,2100,3072
20170603,1948,2035,2009,3222
20170603,1949,2035,2255,3413
20170603,1950,2035,2295,3248
20170603,1951,2035,2381,3272
20170603,1952,2035,2438,3139
20170603,1953,2035,2495,3224
20170603,1954,2035,2909,3162
20170603,1955,2035,2927,3280
20170603,1956,2035,3094,3099
20170603,1957,2035,3156,3120
20170603,1958,2035,3387,3090
20170603,1959,2035,3413,3007
20170603,1960,2035,3578,3057
20170603,1961,2035,3524,3188
20170603,1962,2035,3732,3292
20170603,1963,2035,3834,3255
20170603,1964,2035,3979,3362
20170603,1965,2035,3892,3233
20170603,1966,2035,3895,3283
20170603,1967,2035,3678,2977
20170603,1968,2035,3562,2986
20170603,1969,2035,3320,2812
20170603,1970,2035,3247,2945
20170603,1971,2035,3188,2588
20170603,1972,2035,3067,2204
20170603,1973,2035,2959,2184
20170603,1974,2035,2925,2122
20170603,1975,2035,2895,1981
20170603,1976,2035,3204,2185
20170603,1977,2035,3309,1977
20170603,1978,2035,3751,1918
20170603,1979,2035,3650,1926
20170603,1980,2035,3883,1975
20170603,1981,2035,4271,1975
20170603,1982,2035,4063,1833
20170603,1983,2035,4241,1748
20170604,1984,2035,169,511
20170604,1985,2035,172,544
20170604,1986,2035,272,531
20170604,1987,2035,276,574
20170604,1988,2035,308,597
20170604,1989,2035,341,698
20170604,1990,2035,422,833
20170604,1991,2035,490,784
20170604,1992,2035,557,993
20170604,1993,2035,608,1249
20170604,1994,2035,650,2014
20170604,1995,2035,673,2445
20170604,1996,2035,748,2240
20170604,1997,2035,777,2295
20170604,1998,2035,739,2566
20170604,1999,2035,772,2816
20170604,2000,2035,766,2957
20170604,2001,2035,860,2765
20170604,2002,2035,874,2776
20170604,2003,2035,1017,2809
20170604,2004,2035,1096,2747
20170604,2005,2035,1149,2533
20170604,2006,2035,1373,2553
20170604,2007,2035,1574,2611
20170604,2008,2035,1706,2454
20170604,2009,2035,1735,2617
20170604,2010,2035,1908,2946
20170604,2011,2035,1989,2838
20170604,2012,2035,2109,3062
20170604,2013,2035,2253,3381
20170604,2014,2035,2318,3499
20170604,2015,2035,2470,3565
20170604,2016,2035,2513,3458
20170604,2017,2035,2795,3509
20170604,2018,2035,2921,3232
20170604,2019,2035,3034,3226
20170604,2020,2035,3089,3328
20170604,2021,2035,3476,3250
20170604,2022,2035,3650,3107
20170604,2023,2035,3769,3083
20170604,2024,2035,3882,3068
20170604,2025,2035,4056,3171
20170604,2026,2035,4249,3108
20170604,2027,2035,4108,2832
20170604,2028,2035,3960,3081
20170604,2029,2035,3853,2951
20170604,2030,2035,3954,2751
20170604,2031,2035,3795,2803
20170604,2032,2035,3662,2596
20170604,2033,2035,3607,2316
20170604,2034,2035,3421,2475
20170604,2035,2035,3321,2155
20170604,2036,2035,3060,2131
20170604,2037,2035,2948,1977
20170604,2038,2035,3022,1851
20170604,2039,2035,2943,1770
20170604,2040,2035,3131,1650
20170604,2041,2035,3177,1705
20170604,2042,2035,3244,1632
20170604,2043,2035,3233,1520
20170604,2044,2035,3303,1479
20170604,2045,2035,3197,1378
20170604,2046,2035,2996,1087
20170604,2047,2035,2694,1161
20170605,2048,2035,232,982
20170605,2049,2035,382,756
20170605,2050,2035,512,842
20170605,2051,2035,598,1084
20170605,2052,2035,849,1350
20170605,2053,2035,1048,1630
20170605,2054,2035,1475,2014
20170605,2055,2035,1804,2576
20170605,2056,2035,2033,4241
20170605,2057,2035,2136,5827
20170605,2058,2035,1870,7250
20170605,2059,2035,1802,8253
20170605,2060,2035,1462,6018
20170605,2061,2035,1355,4772
20170605,2062,2035,1122,3872
20170605,2063,2035,909,3312
20170605,2064,2035,947,2608
20170605,2065,2035,956,2439
20170605,2066,2035,995,2269
20170605,2067,2035,1031,1909
20170605,2068,2035,1141,1799
20170605,2069,2035,1087,1654
20170605,2070,2035,1229,1683
20170605,2071,2035,1290,1611
20170605,2072,2035,1379,1540
20170605,2073,2035,1464,1667
20170605,2074,2035,1593,1867
20170605,2075,2035,1584,1735
20170605,2076,2035,1783,1773
20170605,2077,2035,1884,2020
20170605,2078,2035,1948,1917
20170605,2079,2035,1947,1719
20170605,2080,2035,1987,1777
20170605,2081,2035,1972,1623
20170605,2082,2035,1952,1596
20170605,2083,2035,2018,1599
20170605,2084,2035,2098,1644
20170605,2085,2035,2113,1612
20170605,2086,2035,2209,1489
20170605,2087,2035,2072,1496
20170605,2088,2035,2209,1522
20170605,2089,2035,2293,1526
20170605,2090,2035,2292,1493
20170605,2091,2035,2465,1621
20170605,2092,2035,2874,1949
20170605,2093,2035,3306,2323
20170605,2094,2035,4263,2750
20170605,2095,2035,4934,2998
20170605,2096,2035,5891,2891
20170605,2097,2035,6259,3306
20170605,2098,2035,6035,2708
20170605,2099,2035,6052,2342
20170605,2100,2035,5030,1866
20170605,2101,2035,4135,1585
20170605,2102,2035,3394,1372
20170605,2103,2035,2863,1134
20170605,2104,2035,2497,1026
20170605,2105,2035,2279,973
20170605,2106,2035,2268,972
20170605,2107,2035,2149,850
20170605,2108,2035,2132,832
20170605,2109,2035,1976,783
20170605,2110,2035,1926,750
20170605,2111,2035,1720,598
20170606,2112,2035,171,1069
20170606,2113,2035,249,829
20170606,2114,2035,345,772
20170606,2115,2035,430,890
20170606,2116,2035,570,1254
20170606,2117,2035,712,1533
20170606,2118,2035,1001,1731
20170606,2119,2035,1179,2686
20170606,2120,2035,1490,4152
20170606,2121,2035,1509,5447
20170606,2122,2035,1482,7343
20170606,2123,2035,1422,7528
20170606,2124,2035,1168,5847
20170606,2125,2035,1094,4862
20170606,2126,2035,1047,3960
20170606,2127,2035,936,3474
20170606,2128,2035,886,2848
20170606,2129,2035,941,2527
20170606,2130,2035,1003,2460
20170606,2131,2035,987,2240
20170606,2132,2035,1088,1938
20170606,2133,2035,1170,1903
20170606,2134,2035,1266,1845
20170606,2135,2035,1356,1903
20170606,2136,2035,1421,1814
20170606,2137,2035,1577,1908
20170606,2138,2035,1670,1968
20170606,2139,2035,1734,2097
20170606,2140,2035,1777,2162
20170606,2141,2035,1944,2388
20170606,2142,2035,2003,2228
20170606,2143,2035,2063,2072
20170606,2144,2035,2339,2331
20170606,2145,2035,2367,2084
20170606,2146,2035,2399,1944
20170606,2147,2035,2504,2049
20170606,2148,2035,2373,1909
20170606,2149,2035,2454,2038
20170606,2150,2035,2606,1862
20170606,2151,2035,2539,2003
20170606,2152,2035,2571,2082
20170606,2153,2035,2626,1946
20170606,2154,2035,2854,2050
20170606,2155,2035,2917,2091
20170606,2156,2035,3344,2337
20170606,2157,2035,3599,2618
20170606,2158,2035,4562,3326
20170606,2159,2035,5058,3488
20170606,2160,2035,6003,3344
20170606,2161,2035,6277,3516
20170606,2162,2035,6183,3046
20170606,2163,2035,5896,2674
20170606,2164,2035,4966,2275
20170606,2165,2035,4252,1936
20170606,2166,2035,3702,1611
20170606,2167,2035,3278,1471
20170606,2168,2035,2802,1253
20170606,2169,2035,2700,1259
20170606,2170,2035,2638,1300
20170606,2171,2035,2668,1179
20170606,2172,2035,2707,1169
20170606,2173,2035,2587,1125
20170606,2174,2035,2644,1030
20170606,2175,2035,2380,845
20170607,2176,2035,196,633
20170607,2177,2035,290,690
20170607,2178,2035,364,815
20170607,2179,2035,440,857
20170607,2180,2035,682,1299
20170607,2181,2035,865,1575
20170607,2182,2035,1059,1936
20170607,2183,2035,1319,2635
20170607,2184,2035,1571,4250
20170607,2185,2035,1668,5584
20170607,2186,2035,1653,7084
20170607,2187,2035,1527,7599
20170607,2188,2035,1391,6041
20170607,2189,2035,1178,5047
20170607,2190,2035,1117,3936
20170607,2191,2035,994,3928
20170607,2192,2035,1000,3220
20170607,2193,2035,1017,2646
20170607,2194,2035,1033,2695
20170607,2195,2035,1043,2304
20170607,2196,2035,1199,2183
20170607,2197,2035,1279,1887
20170607,2198,2035,1383,2077
20170607,2199,2035,1442,1996
20170607,2200,2035,1636,2027
20170607,2201,2035,1718,1977
20170607,2202,2035,1907,2171
20170607,2203,2035,1962,2236
20170607,2204,2035,2136,2414
20170607,2205,2035,2206,2403
20170607,2206,2035,2355,2383
20170607,2207,2035,2347,2298
20170607,2208,2035,2392,2299
20170607,2209,2035,2410,2295
20170607,2210,2035,2591,2162
20170607,2211,2035,2676,2103
20170607,2212,2035,2632,2219
20170607,2213,2035,2720,2139
20170607,2214,2035,2789,2057
20170607,2215,2035,2793,2073
20170607,2216,2035,2831,2077
20170607,2217,2035,2889,2117
20170607,2218,2035,3086,2148
20170607,2219,2035,3180,2316
20170607,2220,2035,3486,2511
20170607,2221,2035,3830,2770
20170607,2222,2035,4680,3425
20170607,2223,2035,5198,3553
20170607,2224,2035,5873,3722
20170607,2225,2035,6343,3860
20170607,2226,2035,6023,3293
20170607,2227,2035,5772,2926
20170607,2228,2035,4872,2232
20170607,2229,2035,3931,1884
20170607,2230,2035,3617,1781
20170607,2231,2035,3168,1540
20170607,2232,2035,2988,1535
20170607,2233,2035,2908,1442
20170607,2234,2035,2953,1450
20170607,2235,2035,2928,1427
20170607,2236,2035,3093,1364
20170607,2237,2035,3095,1327
20170607,2238,2035,3020,1306
20170607,2239,2035,2837,1146
20170608,2240,2035,191,531
20170608,2241,2035,258,575
20170608,2242,2035,368,709
20170608,2243,2035,489,856
20170608,2244,2035,656,1209
20170608,2245,2035,792,1545
20170608,2246,2035,1065,1833
20170608,2247,2035,1335,2683
20170608,2248,2035,1606,4227
20170608,2249,2035,1638,4739
20170608,2250,2035,1609,6180
20170608,2251,2035,1488,7580
20170608,2252,2035,1327,6420
20170608,2253,2035,1213,5691
20170608,2254,2035,1095,4087
20170608,2255,2035,1086,3744
20170608,2256,2035,972,2740
20170608,2257,2035,1049,2590
20170608,2258,2035,1061,2569
20170608,2259,2035,1090,2179
20170608,2260,2035,1129,2037
20170608,2261,2035,1232,1924
20170608,2262,2035,1415,1902
20170608,2263,2035,1412,1882
20170608,2264,2035,1540,1723
20170608,2265,2035,1610,1997
20170608,2266,2035,1815,2129
20170608,2267,2035,1861,2052
20170608,2268,2035,1926,2244
20170608,2269,2035,2100,2317
20170608,2270,2035,2218,2341
20170608,2271,2035,2236,2121
20170608,2272,2035,2222,2200
20170608,2273,2035,2345,2173
20170608,2274,2035,2407,2116
20170608,2275,2035,2428,1997
20170608,2276,2035,2537,2008
20170608,2277,2035,2563,2104
20170608,2278,2035,2612,2160
20170608,2279,2035,2759,1973
20170608,2280,2035,2854,2090
20170608,2281,2035,2873,2009
20170608,2282,2035,2811,2127
20170608,2283,2035,2996,2132
20170608,2284,2035,3367,2580
20170608,2285,2035,3741,2915
20170608,2286,2035,4579,3365
20170608,2287,2035,5258,3574
20170608,2288,2035,5778,3666
20170608,2289,2035,6307,3753
20170608,2290,2035,5928,3338
20170608,2291,2035,5721,3045
20170608,2292,2035,4705,2345
20170608,2293,2035,4111,1913
20170608,2294,2035,3413,1752
20170608,2295,2035,3193,1559
20170608,2296,2035,3010,1443
20170608,2297,2035,2878,1378
20170608,2298,2035,2782,1459
20170608,2299,2035,2886,1431
20170608,2300,2035,3114,1460
20170608,2301,2035,3052,1366
20170608,2302,2035,3026,1232
20170608,2303,2035,2922,1401
20170609,2304,2035,204,1371
20170609,2305,2035,275,915
20170609,2306,2035,369,897
20170609,2307,2035,466,888
20170609,2308,2035,646,1201
20170609,2309,2035,788,1505
20170609,2310,2035,1091,1799
20170609,2311,2035,1363,2547
20170609,2312,2035,1520,4048
20170609,2313,2035,1642,5491
20170609,2314,2035,1625,6910
20170609,2315,2035,1538,7564
20170609,2316,2035,1319,5415
20170609,2317,2035,1198,5151
20170609,2318,2035,1135,4185
20170609,2319,2035,1044,3359
20170609,2320,2035,1025,2895
20170609,2321,2035,1063,2396
20170609,2322,2035,1129,2615
20170609,2323,2035,1220,2141
20170609,2324,2035,1238,2146
20170609,2325,2035,1356,2069
20170609,2326,2035,1425,2058
20170609,2327,2035,1541,2067
20170609,2328,2035,1601,2026
20170609,2329,2035,1676,2083
20170609,2330,2035,1823,2219
20170609,2331,2035,1990,2289
20170609,2332,2035,2070,2294
20170609,2333,2035,2180,2260
20170609,2334,2035,2235,2451
20170609,2335,2035,2233,2389
20170609,2336,2035,2447,2528
20170609,2337,2035,2550,2325
20170609,2338,2035,2441,2385
20170609,2339,2035,2529,2311
20170609,2340,2035,2610,2505
20170609,2341,2035,2963,2362
20170609,2342,2035,3029,2434
20170609,2343,2035,3047,2288
20170609,2344,2035,2998,2361
20170609,2345,2035,2982,2371
20170609,2346,2035,3160,2479
20170609,2347,2035,3404,2640
20170609,2348,2035,3540,2990
20170609,2349,2035,3897,3427
20170609,2350,2035,4824,3925
20170609,2351,2035,5383,4332
20170609,2352,2035,5869,4351
20170609,2353,2035,6514,4827
20170609,2354,2035,6072,4544
20170609,2355,2035,6077,3824
20170609,2356,2035,5001,3155
20170609,2357,2035,4360,2492
20170609,2358,2035,3643,2159
20170609,2359,2035,3413,1935
20170609,2360,2035,3248,1799
20170609,2361,2035,3170,1894
20170609,2362,2035,3364,1846
20170609,2363,2035,3523,1743
20170609,2364,2035,3710,1892
20170609,2365,2035,3853,1883
20170609,2366,2035,4041,1849
20170609,2367,2035,4260,1889
20170610,2368,2035,168,876
20170610,2369,2035,222,917
20170610,2370,2035,223,687
20170610,2371,2035,313,634
20170610,2372,2035,315,737
20170610,2373,2035,425,867
20170610,2374,2035,414,983
20170610,2375,2035,489,1035
20170610,2376,2035,572,1269
20170610,2377,2035,664,1537
20170610,2378,2035,687,2201
20170610,2379,2035,627,2419
20170610,2380,2035,607,2191
20170610,2381,2035,649,1876
20170610,2382,2035,701,1777
20170610,2383,2035,623,1812
20170610,2384,2035,641,1603
20170610,2385,2035,695,1789
20170610,2386,2035,736,1773
20170610,2387,2035,739,1889
20170610,2388,2035,814,1889
20170610,2389,2035,823,1706
20170610,2390,2035,1033,1863
20170610,2391,2035,1007,1698
20170610,2392,2035,1007,1698
20170610,2393,2035,1075,1662
20170610,2394,2035,1197,1942
20170610,2395,2035,1241,2090
20170610,2396,2035,1364,2223
20170610,2397,2035,1459,2276
20170610,2398,2035,1460,2415
20170610,2399,2035,1658,2458
20170610,2400,2035,1663,2675
20170610,2401,2035,1876,2497
20170610,2402,2035,2025,2614
20170610,2403,2035,2118,2648
20170610,2404,2035,2193,2567
20170610,2405,2035,2368,2515
20170610,2406,2035,2486,2607
20170610,2407,2035,2556,2418
20170610,2408,2035,2555,2422
20170610,2409,2035,2898,2621
20170610,2410,2035,3164,2852
20170610,2411,2035,3336,2947
20170610,2412,2035,3619,2826
20170610,2413,2035,3412,2540
20170610,2414,2035,3317,2284
20170610,2415,2035,3137,2187
20170610,2416,2035,3057,1990
20170610,2417,2035,2755,1928
20170610,2418,2035,2576,1717
20170610,2419,2035,2467,1620
20170610,2420,2035,2271,1491
20170610,2421,2035,2112,1425
20170610,2422,2035,2171,1405
20170610,2423,2035,2229,1228
20170610,2424,2035,2304,1297
20170610,2425,2035,2348,1284
20170610,2426,2035,2503,1256
20170610,2427,2035,2480,1245
20170610,2428,2035,2803,1361
20170610,2429,2035,2897,1308
20170610,2430,2035,2861,1248
20170610,2431,2035,2958,1283
20170611,2432,2035,139,564
20170611,2433,2035,181,549
20170611,2434,2035,205,484
20170611,2435,2035,222,507
20170611,2436,2035,276,628
20170611,2437,2035,285,707
20170611,2438,2035,400,782
20170611,2439,2035,454,769
20170611,2440,2035,514,945
20170611,2441,2035,584,1200
20170611,2442,2035,658,2046
20170611,2443,2035,660,2244
20170611,2444,2035,727,2195
20170611,2445,2035,753,2134
20170611,2446,2035,759,2240
20170611,2447,2035,727,2542
20170611,2448,2035,784,2501
20170611,2449,2035,884,2673
20170611,2450,2035,921,2717
20170611,2451,2035,925,2942
20170611,2452,2035,991,2942
20170611,2453,2035,1192,2796
20170611,2454,2035,1308,2873
20170611,2455,2035,1552,2890
20170611,2456,2035,1653,2656
20170611,2457,2035,1670,2664
20170611,2458,2035,1828,2918
20170611,2459,2035,1807,3149
20170611,2460,2035,2026,3299
20170611,2461,2035,2150,3325
20170611,2462,2035,2261,3522
20170611,2463,2035,2442,3636
20170611,2464,2035,2564,3694
20170611,2465,2035,2701,3218
20170611,2466,2035,3097,3675
20170611,2467,2035,3169,3438
20170611,2468,2035,3355,3444
20170611,2469,2035,3514,3317
20170611,2470,2035,3594,3091
20170611,2471,2035,3803,3232
20170611,2472,2035,3924,3274
20170611,2473,2035,4077,3455
20170611,2474,2035,4393,3362
20170611,2475,2035,4373,3189
20170611,2476,2035,4416,3413
20170611,2477,2035,4263,3207
20170611,2478,2035,4484,3023
20170611,2479,2035,4203,2894
20170611,2480,2035,3941,2651
20170611,2481,2035,3709,2599
20170611,2482,2035,3414,2366
20170611,2483,2035,3454,2409
20170611,2484,2035,3200,2146
20170611,2485,2035,3156,2129
20170611,2486,2035,3229,1938
20170611,2487,2035,3283,1763
20170611,2488,2035,3323,1999
20170611,2489,2035,3611,1814
20170611,2490,2035,3449,1621
20170611,2491,2035,3592,1753
20170611,2492,2035,3448,1618
20170611,2493,2035,3406,1390
20170611,2494,2035,3264,1206
20170611,2495,2035,2919,1307
20170612,2496,2035,232,968
20170612,2497,2035,347,824
20170612,2498,2035,478,782
20170612,2499,2035,573,912
20170612,2500,2035,817,1220
20170612,2501,2035,1044,1602
20170612,2502,2035,1395,1773
20170612,2503,2035,1742,2558
20170612,2504,2035,2048,4109
20170612,2505,2035,2068,5566
20170612,2506,2035,1955,7182
20170612,2507,2035,1829,7191
20170612,2508,2035,1422,6195
20170612,2509,2035,1253,4569
20170612,2510,2035,1095,4428
20170612,2511,2035,953,3015
20170612,2512,2035,864,2288
20170612,2513,2035,831,1748
20170612,2514,2035,918,2071
20170612,2515,2035,905,1850
20170612,2516,2035,941,1528
20170612,2517,2035,935,1456
20170612,2518,2035,1028,1438
20170612,2519,2035,1026,1527
20170612,2520,2035,1084,1375
20170612,2521,2035,1204,1563
20170612,2522,2035,1287,1641
20170612,2523,2035,1333,1773
20170612,2524,2035,1440,1735
20170612,2525,2035,1498,1834
20170612,2526,2035,1534,1870
20170612,2527,2035,1545,1681
20170612,2528,2035,1641,1762
20170612,2529,2035,1682,1745
